date,no2,o3,co,so2,pm10,pm25,코막힘,인후염,기관지염,알레르기비염,호흡기질환,감기약,비염약,기침약,콧물약,알레르기약
2023-10-01,0.009477083333333332,0.034810204081632656,0.3310204081632653,0.00270625,25.224489795918366,8.244897959183673,15.4233,35.03772,23.80553,49.37133,2.47275,19.13043,38.08695,8.13913,7.65217,14.88695
2023-10-02,0.0166,0.024848979591836736,0.36857142857142855,0.0026361702127659574,17.755102040816325,7.979591836734694,17.77032,46.39564,34.49287,62.36378,4.19111,21.6,52.06956,9.66956,9.53043,18.36521
2023-10-03,0.019214285714285715,0.020928571428571432,0.4189795918367347,0.002736170212765957,19.551020408163264,10.26530612244898,19.48868,44.88683,30.55322,58.80134,3.68818,23.51304,44.76521,9.77391,8.93913,13.9826
2023-10-04,0.020685714285714286,0.025810204081632652,0.44979591836734695,0.0027808510638297874,22.367346938775512,12.346938775510203,20.66219,64.20787,41.99497,58.84325,7.75356,23.09565,45.91304,10.9913,8.03478,14.9913
2023-10-05,0.010614285714285715,0.02997142857142857,0.2975510204081633,0.0026854166666666662,32.46938775510204,6.081632653061225,20.41072,55.61609,39.01927,54.77787,6.16093,26.85217,49.46086,10.81739,10.29565,13.14782
2023-10-06,0.022160000000000003,0.01797,0.41653061224489796,0.0028489795918367347,23.14,8.86,19.1953,50.16764,35.33109,53.47862,4.27493,25.84347,52.06956,9.87826,9.14782,13.35652
2023-10-07,0.019482,0.01906,0.41918367346938773,0.0027122448979591835,22.1,10.64,15.96814,39.77367,30.30176,45.1383,2.84995,22.22608,40.20869,8.62608,7.30434,13.42608
2023-10-08,0.010708,0.025169999999999998,0.35061224489795917,0.0024285714285714284,11.18,5.04,13.99832,33.73847,22.2129,35.33109,2.47275,18.08695,29.94782,9.04347,6.7826,11.06086
2023-10-09,0.013496,0.028925999999999997,0.35244897959183674,0.002457142857142857,12.0,5.32,15.08801,37.04945,29.3378,34.91198,3.43671,19.65217,33.53043,10.26086,6.57391,12.10434
2023-10-10,0.019298,0.022084000000000003,0.4404081632653062,0.002610204081632653,20.340425531914892,10.3,18.10561,60.14249,42.16261,44.34199,7.58591,24.97391,38.43478,9.84347,7.96521,12.76521
2023-10-11,0.02616530612244898,0.02036122448979592,0.4795833333333333,0.0026791666666666665,25.0,13.9,17.09974,55.02933,39.35456,38.64207,4.94551,20.66086,34.43478,10.08695,8.0,11.09565
2023-10-12,0.02825,0.0248,0.5030612244897958,0.002806122448979592,27.36,16.06,17.81223,51.25733,36.83989,37.92958,6.07711,21.66956,34.50434,11.44347,7.65217,10.92173
2023-10-13,0.03146734693877551,0.024581632653061222,0.5383333333333333,0.0029416666666666666,34.63265306122449,21.244897959183675,15.54903,49.20368,34.95389,34.57669,6.11902,19.37391,30.64347,10.08695,6.57391,9.9826
2023-10-14,0.028453061224489793,0.01596530612244898,0.5497916666666667,0.0026583333333333333,27.729166666666668,19.489795918367346,15.54903,42.58172,31.05616,27.20033,3.68818,17.32173,24.97391,8.17391,7.26956,10.7826
2023-10-15,0.017787755102040816,0.029026530612244895,0.5345833333333333,0.002652083333333333,24.918367346938776,16.3265306122449,15.33948,35.79212,25.69153,24.64375,3.10142,16.03478,23.06086,9.14782,6.33043,9.73913
2023-10-16,0.017481632653061224,0.030293877551020407,0.49395833333333333,0.003079591836734694,43.734693877551024,18.122448979591837,17.81223,56.99916,41.15674,35.03772,5.82564,25.46086,32.69565,11.72173,8.10434,12.41739
2023-10-17,0.028338775510204084,0.017889795918367347,0.50375,0.003095918367346939,33.673469387755105,13.285714285714286,17.77032,52.2632,39.31265,35.12154,6.16093,25.35652,32.83478,10.81739,8.5913,10.1913
2023-10-18,0.029729166666666668,0.023267346938775506,0.5595833333333333,0.003324489795918367,32.520833333333336,16.775510204081634,20.62028,52.84995,39.06119,37.30092,5.07124,23.61739,33.35652,10.95652,8.3826,10.92173
2023-10-19,0.02703061224489796,0.021920408163265306,0.5514583333333333,0.0028285714285714286,30.142857142857142,18.224489795918366,18.31517,56.95725,37.72003,33.44509,4.77787,22.81739,29.00869,11.06086,7.65217,9.1826
2023-10-20,0.010824489795918367,0.025753061224489796,0.34229166666666666,0.002671428571428571,20.6734693877551,6.26530612244898,15.59094,51.92791,35.7502,29.21207,4.81978,25.21739,27.37391,10.50434,7.86086,7.68695
2023-10-21,0.016440816326530612,0.020153061224489798,0.38604166666666667,0.002660416666666667,18.387755102040817,6.387755102040816,16.63872,41.65968,30.4694,27.32606,3.73009,23.44347,24.27826,8.83478,8.5913,8.90434
2023-10-22,0.019561224489795918,0.021138775510204082,0.4585416666666667,0.002806122448979592,23.102040816326532,10.081632653061224,17.09974,37.76194,27.49371,29.63118,2.59849,22.9913,27.30434,10.64347,7.54782,9.49565
2023-10-23,0.028795918367346938,0.02239591836734694,0.5479166666666667,0.0028204081632653057,31.020408163265305,16.081632653061224,19.99161,65.21374,46.2699,36.67225,7.29253,31.89565,32.20869,12.73043,11.09565,10.26086
2023-10-24,0.030951020408163263,0.02162857142857143,0.5691666666666667,0.002906122448979592,34.0,21.3125,20.78792,59.55574,47.86253,30.88851,6.7896,28.66086,29.11304,15.02608,9.28695,9.87826
2023-10-25,0.03156326530612245,0.022928,0.5785416666666666,0.003012244897959184,36.51020408163265,23.18,19.32103,61.44174,40.73763,27.829,6.66387,25.66956,25.87826,14.15652,8.0,9.07826
2023-10-26,0.026314,0.035788,0.5544,0.002856,50.06122448979592,33.84,18.86001,61.06454,43.33612,29.54735,6.07711,22.85217,21.11304,12.24347,7.51304,8.62608
2023-10-27,0.019656,0.026332,0.47100000000000003,0.0026579999999999998,29.86,15.52,17.39312,59.93294,42.03688,25.06286,5.02933,23.16521,23.13043,13.21739,8.27826,8.03478
2023-10-28,0.029718,0.016056,0.5854,0.0030220000000000004,35.78,18.7,15.75859,44.63537,36.71416,22.08717,3.772,22.08695,20.03478,13.3913,6.4,8.45217
2023-10-29,0.0235,0.023804,0.513,0.002758,29.74,17.12,17.51886,39.43839,31.81056,22.79966,5.07124,21.63478,18.74782,11.5826,7.16521,8.24347
2023-10-30,0.034491999999999995,0.022706,0.5924,0.003226,43.64,25.58,21.50041,69.48868,56.62196,29.88264,8.25649,30.9913,25.32173,14.1913,8.24347,9.77391
2023-10-31,0.028527999999999998,0.02803,0.5672,0.0030480000000000004,49.28,30.3,19.27912,64.54316,51.71835,30.67896,7.87929,26.05217,25.1826,13.80869,9.42608,8.76521
2023-11-01,0.019408,0.042972,0.46183673469387754,0.002712,46.94,24.54,20.11735,62.69907,52.97569,25.48197,6.4124,25.84347,20.76521,12.52173,8.0,7.82608
2023-11-02,0.017286,0.045384,0.436734693877551,0.00294,38.62,18.12,18.77619,66.38725,52.84995,25.06286,6.83151,24.55652,19.23478,15.44347,7.75652,7.89565
2023-11-03,0.017224,0.033918,0.4066,0.00261,33.326530612244895,15.06,15.71668,62.57334,49.37133,22.5901,6.07711,24.41739,18.36521,13.3913,6.50434,8.03478
2023-11-04,0.01577,0.019753061224489797,0.46740000000000004,0.002422,48.673469387755105,17.76,15.33948,48.36546,37.42665,18.31517,3.68818,21.53043,15.82608,12.66086,6.4,8.73043
2023-11-05,0.011360000000000002,0.02542244897959184,0.3986,0.0023040816326530614,14.040816326530612,8.86,15.67476,40.77954,34.87007,18.65046,4.48449,18.1913,13.9826,12.17391,5.04347,7.89565
2023-11-06,0.009476,0.030222,0.3944,0.0022326530612244897,20.54,7.18,15.0461,66.9321,67.43503,24.35037,7.83738,26.81739,18.67826,14.67826,7.65217,7.72173
2023-11-07,0.015081632653061224,0.026528,0.34700000000000003,0.002328,20.64,7.34,17.60268,60.64543,53.31098,22.79966,7.33445,27.30434,18.26086,14.60869,8.55652,7.37391
2023-11-08,0.034034,0.010404,0.5889795918367347,0.002661702127659574,25.52,12.22,20.82984,58.2984,49.66471,26.6974,6.95725,28.17391,23.51304,13.63478,10.50434,7.96521
2023-11-09,0.030842,0.016594,0.6216,0.0028914893617021276,30.58,16.76,18.73428,55.78373,49.62279,26.57166,7.37636,27.33913,21.84347,12.52173,8.13913,8.0
2023-11-10,0.011792,0.026644,0.3514,0.002444,17.04,8.74,13.11818,53.14333,46.56328,23.17686,8.25649,24.83478,20.34782,13.6,7.93043,7.54782
2023-11-11,0.015236000000000001,0.022718,0.3778,0.0025719999999999996,19.0,9.92,14.83654,39.98323,33.27745,18.39899,4.23302,21.73913,17.56521,13.00869,7.82608,7.5826
2023-11-12,0.01102,0.028838,0.374,0.002466,19.14,10.6,16.1777,35.373,28.62531,19.15339,4.23302,22.67826,15.54782,12.03478,8.45217,7.06086
2023-11-13,0.020938,0.020634,0.44520000000000004,0.002712,24.12,13.04,21.75188,61.23218,51.38306,27.11651,7.58591,34.64347,24.17391,14.05217,11.54782,7.86086
2023-11-14,0.029733999999999997,0.01608,0.5312,0.002822,27.42,15.22,23.17686,61.23218,47.4015,26.44593,7.79547,30.33043,22.43478,12.90434,11.06086,7.72173
2023-11-15,0.038354,0.010629999999999999,0.4408265827021971,0.0030399999999999997,45.36,29.26,20.66219,56.49622,48.78457,23.47024,5.86756,27.72173,19.82608,14.05217,10.64347,8.41739
2023-11-16,0.036868,0.007618367346938776,0.6524,0.002728,45.3,34.14,19.1953,52.38893,49.03604,29.3378,5.86756,25.73913,18.08695,13.66956,7.86086,9.00869
2023-11-17,0.016844,0.018698,0.4008163265306123,0.0025700000000000002,18.68,8.92,18.73428,54.81978,48.11399,22.08717,5.74182,24.52173,18.1913,13.70434,7.93043,6.36521
2023-11-18,0.012127999999999998,0.02418,0.41081632653061223,0.00261,22.36,13.18,17.18357,42.41408,33.31936,16.5549,3.89773,23.47826,15.54782,12.73043,7.51304,6.7826
2023-11-19,0.02384,0.021236,0.5722448979591837,0.002928,40.86,23.6,21.03939,37.17518,33.78038,19.74015,5.02933,23.68695,15.68695,12.27826,7.54782,7.72173
2023-11-20,0.031708,0.012142,0.6387755102040816,0.003146,31.72,17.52,23.67979,66.59681,58.46605,24.81139,8.50796,30.7826,20.90434,15.16521,10.53913,8.69565
2023-11-21,0.020583066875907666,0.0077800000000000005,0.44612303180735563,0.00364,37.06,21.94,21.66806,65.21374,56.74769,24.22464,8.21458,29.9826,18.88695,15.09565,9.6,6.95652
2023-11-22,0.020298858046323635,0.013635999999999999,0.4408265827021971,0.0036680000000000003,42.34,27.2,23.55406,65.4233,55.07124,26.02682,8.54987,29.14782,19.02608,17.14782,9.49565,6.9913
2023-11-23,0.022359999999999998,0.029174000000000002,0.6779999999999999,0.002954,31.262628533251103,16.68375760685416,23.88935,64.37552,62.53143,22.5901,8.2984,27.09565,18.22608,16.34782,10.22608,7.44347
2023-11-24,0.011404000000000001,0.026322448979591836,0.313469387755102,0.002278,16.2,7.46,17.60268,59.68147,51.46689,19.15339,9.34618,26.74782,15.68695,13.91304,9.3913,6.95652
2023-11-25,0.020402,0.019916,0.40122448979591835,0.002596,18.44,8.84,18.14752,47.44341,42.07879,19.78206,6.28667,24.13913,16.24347,12.24347,9.46086,7.47826
2023-11-26,0.030284,0.014834,0.47938775510204085,0.0028104166666666664,24.68,15.3,22.33864,41.65968,38.85163,22.79966,7.08298,23.96521,16.10434,11.5826,8.34782,6.46956
2023-11-27,0.029698000000000002,0.013595999999999999,0.5714285714285714,0.0027333333333333337,40.66,24.76,26.27829,67.64459,66.42917,27.0746,16.26152,33.87826,20.48695,18.4,10.71304,8.31304
2023-11-28,0.016442,0.02405,0.44020408163265307,0.0027312499999999997,30.3,17.76,21.37468,67.09974,62.02849,24.43419,20.03352,30.92173,19.02608,18.71304,10.85217,6.9913
2023-11-29,0.023596,0.01907,0.418,0.0027020833333333337,17.612244897959183,8.5,23.80553,63.45347,61.86085,21.03939,17.14165,31.51304,16.69565,17.00869,10.92173,5.49565
2023-11-30,0.013962,0.027092,0.34204081632653066,0.002553061224489796,17.58,7.2,23.00922,60.10058,55.49036,21.66806,11.60938,29.94782,15.93043,18.05217,9.73913,6.88695
2023-12-01,0.022828,0.019736,0.4518367346938776,0.002882,23.56,10.64,23.51215,56.66387,54.9036,20.15926,11.65129,28.24347,16.31304,15.75652,9.32173,5.70434
2023-12-02,0.031052,0.01428,0.5683673469387756,0.003148,34.88,19.0,21.62615,47.94635,45.1383,18.48281,6.62196,27.72173,18.29565,14.53913,9.00869,6.36521
2023-12-03,0.023478,0.020342000000000002,0.5904081632653061,0.0034960000000000004,37.6,22.64,23.7217,42.24643,38.7259,17.22548,7.87929,27.54782,13.35652,17.1826,8.97391,6.81739
2023-12-04,0.020583066875907666,0.007391999999999999,0.4408265827021971,0.003386,41.62,25.4,26.02682,71.16512,69.53059,22.12908,14.71081,34.9913,18.95652,19.86086,11.44347,7.82608
2023-12-05,0.020583066875907666,0.009272,0.4408265827021971,0.0035759999999999998,44.02,27.24,28.45766,68.0637,67.47694,22.92539,18.0637,35.86086,19.96521,22.01739,11.37391,6.15652
2023-12-06,0.020298858046323635,0.009788,0.44612303180735563,0.003348,30.244910099077355,16.68375760685416,28.49958,64.41743,66.34534,23.00922,15.59094,33.9826,16.73043,22.46956,11.26956,6.74782
2023-12-07,0.026057999999999998,0.01902,0.5004166666666666,0.003242,63.54,16.62,26.48784,67.09974,62.86672,23.80553,17.51886,34.08695,18.43478,21.11304,12.17391,5.80869
2023-12-08,0.026354000000000002,0.03276,0.5395652173913044,0.00302,31.262628533251103,22.7,24.22464,65.38139,62.27996,20.62028,16.05196,30.7826,16.3826,19.37391,11.06086,6.9913
2023-12-09,0.026074,0.036714,0.6191111111111111,0.0028239999999999997,30.244910099077355,31.98,21.54233,52.68231,52.13746,17.89606,8.71751,26.46956,14.85217,17.87826,9.73913,6.36521
2023-12-10,0.023488000000000002,0.021526,0.6588636363636364,0.002788,31.262628533251103,33.52,21.50041,44.04861,43.04274,19.02766,9.43,26.46956,12.45217,16.97391,8.0,6.7826
2023-12-11,0.012886,0.023784,0.37933333333333336,0.002314,5.96,2.44,27.4518,70.24308,74.26655,23.3445,15.8005,33.80869,15.89565,20.93913,10.57391,6.33043
2023-12-12,0.019292,0.016319999999999998,0.435625,0.002342,8.38,2.96,23.97317,70.66219,68.39899,21.37468,11.94467,27.82608,15.68695,20.10434,10.15652,7.06086
2023-12-13,0.027976,0.008006122448979592,0.5453061224489796,0.002632,14.52,6.4,25.73344,62.27996,59.89103,21.16512,12.32187,31.65217,15.5826,19.09565,10.05217,6.71304
2023-12-14,0.01952,0.015542,0.4266666666666667,0.002363265306122449,9.42,4.84,21.33277,58.34031,61.23218,20.15926,12.74098,28.3826,14.43478,17.94782,9.1826,6.88695
2023-12-15,0.018086,0.02178,0.3824489795918367,0.0022387755102040814,5.62,2.78,17.81223,53.52053,54.35875,18.0637,11.27409,25.04347,11.47826,16.3826,8.86956,7.09565
2023-12-16,0.009538,0.029592,0.37375,0.002095918367346939,18.12,8.98,15.75859,40.52808,44.59346,13.36965,5.07124,22.4,11.7913,14.85217,6.9913,6.29565
2023-12-17,0.00919,0.030652,0.3468181818181818,0.0021354166666666665,13.89795918367347,6.8,16.5549,36.25314,37.63621,13.66303,4.35875,24.27826,10.50434,13.3913,6.4,6.43478
2023-12-18,0.022636,0.020382,0.42319148936170214,0.0023083333333333332,14.94,7.08,21.87761,58.00502,56.66387,21.50041,10.01676,30.81739,17.04347,15.33913,9.9826,6.15652
2023-12-19,0.037778,0.008813999999999999,0.5795744680851064,0.002554166666666667,25.78,15.18,21.4585,54.65213,56.07711,20.41072,11.14836,30.26086,17.3913,15.7913,9.42608,5.87826
2023-12-20,0.016212,0.026248,0.506875,0.0024959183673469386,41.18,26.5,22.25481,56.11902,51.04777,19.32103,9.13663,26.85217,14.50434,15.86086,9.49565,7.44347
2023-12-21,0.014146,0.025306000000000002,0.39404255319148934,0.0023653061224489795,19.94,12.14,17.60268,53.10142,49.32942,19.48868,7.33445,24.69565,13.32173,15.06086,9.14782,5.94782
2023-12-22,0.016866000000000003,0.023172,0.409,0.002456,21.0,10.82,18.0637,49.70662,47.0243,16.97401,7.87929,25.94782,14.4,13.73913,8.97391,5.9826
2023-12-23,0.036172,0.010718,0.6078,0.002714,29.12,18.1,18.4409,47.65297,40.90528,15.4233,5.53227,25.53043,12.97391,12.90434,9.14782,7.02608
2023-12-24,0.03741,0.01012,0.6479591836734694,0.002678,35.02,27.52,18.4409,39.68985,31.13998,14.37552,4.06538,23.40869,11.33913,14.71304,7.16521,7.51304
2023-12-25,0.035246,0.013602000000000001,0.7043750000000001,0.0027600000000000003,42.58,34.34,19.99161,41.07292,38.13914,15.54903,4.9036,24.17391,10.81739,16.10434,7.68695,6.67826
2023-12-26,0.020583066875907666,0.011246938775510204,0.44612303180735563,0.0033539999999999998,47.6,34.5,23.93126,71.66806,63.95641,21.75188,8.50796,33.11304,16.45217,19.51304,10.9913,8.06956
2023-12-27,0.020583066875907666,0.00730625,0.44612303180735563,0.0036680000000000003,31.262628533251103,16.68375760685416,24.01508,63.70494,60.31014,19.32103,8.92707,31.40869,14.43478,17.53043,9.91304,8.06956
2023-12-28,0.020298858046323635,0.009053061224489796,0.44612303180735563,0.0035816326530612244,52.18,16.327102082725187,23.05113,65.67476,57.9212,21.12321,9.30427,33.80869,14.92173,16.34782,9.00869,7.82608
2023-12-29,0.03786,0.010426530612244899,0.4408265827021971,0.0032428571428571424,42.4,32.08,21.79379,57.33445,62.48952,18.65046,8.59178,27.40869,15.06086,16.8,7.68695,8.3826
2023-12-30,0.034114,0.009250000000000001,0.7089795918367348,0.002706,39.18,30.9,20.66219,49.62279,51.1316,14.45934,5.57418,23.30434,12.90434,14.1913,8.86956,6.88695
2023-12-31,0.026452,0.016186,0.44612303180735563,0.00272,22.5,17.4,18.8181,40.82145,41.57585,13.87259,5.90947,25.11304,11.23478,14.74782,7.54782,6.36521
2024-01-01,0.028762,0.013087999999999999,0.44612303180735563,0.002828,24.02,18.84,21.79379,38.26487,41.3663,16.59681,5.82564,25.56521,11.65217,15.16521,7.2,8.83478
2024-01-02,0.024378,0.020870000000000003,0.44612303180735563,0.002706,40.54,29.3,27.49371,70.28499,68.73428,20.74601,8.50796,32.69565,17.63478,20.24347,10.1913,7.65217
2024-01-03,0.030166,0.015586,0.5956,0.002798,41.36,28.9,26.52975,67.97988,63.83067,20.15926,7.37636,31.37391,16.06956,18.12173,11.2,7.33913
2024-01-04,0.034632,0.013704000000000001,0.4408265827021971,0.003146,51.76,35.34,27.74518,67.56077,60.01676,20.7041,7.25062,27.93043,16.31304,17.46086,8.76521,6.71304
2024-01-05,0.032972,0.021972000000000002,0.44612303180735563,0.0032379999999999996,31.262628533251103,16.68375760685416,24.64375,64.96227,57.25062,19.11148,7.66974,43.30434,16.86956,17.28695,10.01739,7.54782
2024-01-06,0.020044,0.022896,0.4738,0.002902,24.72,12.4,22.29673,49.66471,49.03604,16.21961,5.07124,42.4,13.42608,15.54782,10.15652,6.50434
2024-01-07,0.011040000000000001,0.026383999999999998,0.46740000000000004,0.0028299999999999996,24.20408163265306,13.64,20.28499,44.67728,40.65381,15.12992,4.35875,28.90434,11.37391,12.83478,7.37391,6.7826
2024-01-08,0.026814,0.012694,0.5564,0.0029820000000000003,23.54,12.8,20.11735,61.10645,54.81978,17.72841,8.17267,29.6,14.22608,16.27826,9.42608,8.86956
2024-01-09,0.040566000000000005,0.004594,0.625,0.003054,27.46,18.3,21.62615,58.54987,56.58005,19.69823,6.37049,27.96521,16.24347,16.20869,9.1826,7.23478
2024-01-10,0.039528,0.00662,0.44612303180735563,0.003044,30.244910099077355,16.68375760685416,21.50041,59.84911,52.97569,17.18357,6.66387,28.17391,13.63478,16.27826,8.62608,6.85217
2024-01-11,0.04031,0.008546,0.6809999999999999,0.0032600000000000003,63.7,16.68375760685416,21.33277,61.10645,51.84409,18.4409,5.86756,27.93043,14.88695,15.37391,8.83478,6.85217
2024-01-12,0.025912,0.021240000000000002,0.5748000000000001,0.0032479999999999996,57.46,35.96,18.23134,56.83151,50.08382,19.06957,7.96311,23.16521,13.87826,15.44347,8.97391,9.1826
2024-01-13,0.030133999999999998,0.015976,0.5342,0.003364,26.24,12.32,17.77032,47.19195,45.01257,13.74685,5.95138,21.84347,12.03478,13.73913,8.86956,7.33913
2024-01-14,0.035122,0.00989,0.4408265827021971,0.003078,32.72,22.88,17.60268,41.65968,36.96563,15.00419,5.36462,21.73913,10.67826,12.76521,6.4,7.51304
2024-01-15,0.01857,0.024045999999999998,0.41759999999999997,0.003142,23.32,9.84,17.97988,61.98658,58.88516,19.44677,8.88516,27.65217,14.26086,15.13043,9.91304,10.85217
2024-01-16,0.035548,0.012794000000000002,0.6265999999999999,0.003416,32.18,17.06,20.20117,56.70578,51.46689,17.60268,6.7896,25.35652,14.36521,13.91304,8.93913,7.82608
2024-01-17,0.020583066875907666,0.004024,0.44612303180735563,0.003328,37.02,26.28,19.61441,55.36462,51.21542,18.94383,7.33445,23.51304,14.50434,15.75652,8.3826,7.2
2024-01-18,0.028492000000000003,0.01401,0.5916,0.002888,25.96,20.26,17.43503,58.13076,49.28751,20.07544,7.71165,21.46086,12.76521,14.01739,8.27826,7.13043
2024-01-19,0.016772,0.029104,0.4318,0.002546,14.74,8.26,18.31517,50.96395,48.99413,18.8181,8.46605,19.2,13.80869,13.21739,8.5913,8.73043
2024-01-20,0.01214,0.030672,0.34159999999999996,0.002356,5.62,2.28,15.88432,44.17435,41.40821,14.79463,4.5264,19.02608,12.90434,11.72173,6.36521,7.47826
2024-01-21,0.014459999999999999,0.02529,0.41240000000000004,0.0023480000000000003,10.84,6.98,15.38139,35.62447,34.78625,13.78876,4.86169,19.2,9.87826,10.88695,5.77391,6.85217
2024-01-22,0.011736,0.027656,0.4244,0.00243,31.46,19.82,17.35121,56.53813,53.10142,18.14752,5.32271,23.37391,11.65217,13.63478,9.35652,8.73043
2024-01-23,0.011026000000000001,0.028117999999999997,0.3714,0.002736,22.22,11.7,19.61441,50.33528,46.60519,17.39312,5.95138,22.29565,13.73913,12.48695,8.41739,7.23478
2024-01-24,0.012586,0.027639999999999998,0.4044,0.002782,23.64,10.58,17.6865,50.67057,47.23386,16.38725,5.86756,21.9826,15.40869,12.03478,9.28695,6.81739
2024-01-25,0.02073,0.021928,0.4636,0.003108,23.14,12.2,17.43503,54.5264,43.67141,20.20117,6.24476,20.41739,13.21739,11.06086,8.90434,7.06086
2024-01-26,0.035918,0.015052,0.6324000000000001,0.003202,33.88,21.56,18.18943,61.06454,44.97066,17.97988,6.53813,18.1913,12.8,10.60869,7.75652,8.83478
2024-01-27,0.033824,0.020262,0.4408265827021971,0.00341,51.48,37.12,16.13579,49.20368,37.9715,15.29756,3.31098,18.71304,14.22608,9.9826,5.77391,6.36521
2024-01-28,0.02413,0.025470000000000003,0.537,0.002924,30.82,20.68,14.96227,39.18692,34.07376,13.5373,3.43671,18.22608,11.26956,10.43478,5.3913,7.09565
2024-01-29,0.036871999999999995,0.01738,0.7073999999999999,0.003132,43.98,30.88,19.11148,60.89689,52.6404,18.8181,5.57418,22.67826,16.5913,12.8,9.25217,10.22608
2024-01-30,0.020583066875907666,0.012629999999999999,0.44612303180735563,0.0032519999999999997,59.24,16.327102082725187,18.35708,53.10142,47.19195,17.85414,6.7896,22.4,14.53913,11.16521,7.40869,5.9826
2024-01-31,0.020583066875907666,0.01736,0.44612303180735563,0.0036220000000000002,58.06,16.327102082725187,16.59681,52.22129,45.80888,18.69237,8.96898,18.12173,13.77391,11.2,7.06086,6.7826
2024-02-01,0.029661999999999997,0.025934,0.44612303180735563,0.003322,31.262628533251103,16.68375760685416,17.72841,51.63453,44.59346,19.48868,5.86756,17.46086,13.9826,10.95652,8.41739,6.60869
2024-02-02,0.034112,0.017134,0.6062,0.0031,44.58,31.58,16.51299,53.89773,45.30595,17.22548,5.61609,19.13043,14.12173,11.30434,7.09565,10.53913
2024-02-03,0.032974,0.014237999999999999,0.6042000000000001,0.002954,36.3,25.9,12.65716,45.38977,36.04358,12.74098,2.80804,16.69565,13.28695,9.42608,5.32173,6.57391
2024-02-04,0.024192,0.019996,0.5296,0.0028539999999999998,24.04,17.08,15.00419,40.6119,36.1274,13.9145,3.3948,16.73043,10.85217,9.77391,6.22608,6.12173
2024-02-05,0.014294,0.032338,0.36,0.002312,6.54,3.22,17.64459,58.50796,53.26906,18.65046,7.41827,22.36521,13.87826,11.68695,6.9913,11.30434
2024-02-06,0.024146,0.022698,0.4412,0.002324,13.84,9.48,16.1777,55.69991,47.82062,16.59681,7.12489,21.91304,12.69565,12.48695,6.57391,8.3826
2024-02-07,0.025828000000000004,0.021232,0.6194,0.0024679999999999997,33.08,26.06,16.21961,52.68231,44.50963,18.10561,6.24476,18.74782,13.77391,10.9913,7.06086,7.5826
2024-02-08,0.034072,0.0192,0.7042,0.002952,40.18,31.18,14.83654,48.28164,40.86336,18.77619,5.2808,18.29565,14.9913,10.22608,7.13043,8.06956
2024-02-11,0.021566000000000002,0.032894,0.6472,0.002892,61.76,16.68375760685416,14.75272,34.15758,29.715,16.5549,4.19111,17.9826,13.14782,8.8,5.80869,8.69565
2024-02-12,0.030072,0.024626000000000002,0.4408265827021971,0.0030499999999999998,62.84,16.68375760685416,17.60268,44.7611,36.42078,18.56663,5.02933,20.5913,14.67826,11.16521,6.08695,9.14782
2024-02-13,0.035268,0.027038000000000003,0.4408265827021971,0.003208,30.244910099077355,16.68375760685416,20.99748,67.64459,54.10729,25.02095,6.91533,23.2,18.43478,11.93043,7.68695,8.93913
2024-02-14,0.03656,0.019458,0.6914,0.0033,47.02,27.6,20.62028,57.46018,45.22212,23.05113,5.99329,18.29565,16.76521,10.95652,6.9913,7.82608
2024-02-15,0.016534,0.028405999999999997,0.4252,0.002418,21.8,14.96,16.84828,53.81391,42.03688,19.06957,5.23889,17.91304,14.15652,10.67826,6.88695,9.25217
2024-02-16,0.027056,0.019034,0.511,0.002738,26.44,16.7,13.83067,51.17351,42.07879,17.93797,5.61609,18.29565,13.66956,10.9913,6.1913,7.13043
2024-02-17,0.035148,0.017544,0.6472,0.00311,43.58,30.36,16.09388,45.72506,35.66638,15.21374,4.31684,16.24347,14.22608,9.56521,5.56521,7.16521
2024-02-18,0.032521999999999995,0.013364000000000001,0.6384,0.002716,38.52,26.9,13.5373,38.30678,29.79882,17.26739,3.60435,15.06086,12.20869,9.14782,5.42608,6.71304
2024-02-19,0.029008,0.010866,0.648,0.002712,13.48,7.52,15.46521,55.90947,49.53897,23.09304,6.45431,20.17391,15.23478,11.47826,5.53043,8.8
2024-02-20,0.020158,0.015571999999999999,0.5164,0.002482,29.56,16.44,12.69907,51.42497,43.88097,20.03352,5.69991,18.26086,12.73043,10.26086,6.85217,7.89565
2024-02-21,0.014690000000000002,0.026926000000000002,0.36840000000000006,0.002224,4.42,1.96,14.24979,47.06621,42.33025,17.05783,5.82564,16.83478,13.25217,10.64347,5.77391,6.85217
2024-02-22,0.015072,0.029612,0.35119999999999996,0.002224,6.7,2.86,14.20787,44.13243,38.43252,18.56663,6.49622,16.83478,13.14782,9.07826,5.80869,6.92173
2024-02-23,0.014702,0.031627999999999996,0.32299999999999995,0.00219,9.3,4.32,13.20201,45.59932,38.80972,17.60268,4.19111,16.34782,13.32173,8.52173,6.36521,7.54782
2024-02-24,0.013686,0.031824,0.3234,0.002188,13.92,6.86,12.48952,38.30678,33.487,14.16596,3.22715,15.02608,11.82608,7.5826,4.90434,7.33913
2024-02-25,0.014502,0.02787,0.379,0.002218,12.98,8.98,11.23218,30.25984,26.90695,13.36965,4.06538,16.48695,10.60869,8.8,4.03478,7.2
2024-02-26,0.024316,0.021234000000000003,0.511,0.002626,30.76,18.94,13.11818,52.59849,46.47946,19.44677,6.28667,18.71304,15.44347,9.49565,5.63478,8.73043
